Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,total_sqft,YearsSinceRemod,Age
1797,60,FV,81.0,10411,1,4,4,Corner,3,Somerst,1Fam,2Story,5,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,4,3,CBlock,4.0,3.0,0.0,1.0,0.0,1.0,0.0,725.0,725.0,5,1,725,863,0,1588,0.0,0.0,3,0,3,1,4,8,8,0,Attchd,2007.0,1.0,2.0,561.0,3.0,3.0,3,0,0,0,0,0,0,0,7,2007,2313.0,3,3
411,160,RL,24.0,2280,1,4,4,FR2,3,NPkVill,Twnhs,2Story,6,6,1976,1976,Gable,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,1.0,5.0,566.0,1.0,0.0,289.0,855.0,3,1,855,601,0,1456,0.0,0.0,2,1,3,1,3,7,8,1,Attchd,1976.0,1.0,2.0,440.0,3.0,3.0,3,87,0,0,0,0,0,0,7,2009,2311.0,34,34
708,30,RM,62.0,7404,1,4,4,Corner,3,OldTown,1Fam,1Story,4,6,1920,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2.0,3.0,1.0,1.0,0.0,1.0,0.0,861.0,861.0,3,1,861,0,0,861,0.0,0.0,1,0,2,1,3,5,8,0,Detchd,1920.0,1.0,2.0,288.0,3.0,3.0,1,0,0,128,0,0,0,0,11,2009,1722.0,60,90
99,160,FV,24.0,2544,1,4,4,Inside,3,Somerst,Twnhs,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,216.0,4,3,PConc,4.0,3.0,1.0,6.0,376.0,1.0,0.0,224.0,600.0,5,1,600,636,0,1236,1.0,0.0,2,1,2,1,4,4,8,0,Detchd,2005.0,2.0,2.0,480.0,3.0,3.0,3,0,166,0,0,0,0,0,5,2010,1836.0,5,5
183,30,RM,60.0,8520,1,4,4,Inside,3,OldTown,1Fam,1Story,6,8,1928,2003,Gable,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,624.0,624.0,4,1,720,0,0,720,0.0,0.0,1,0,2,1,3,5,8,0,Detchd,2005.0,1.0,2.0,484.0,3.0,3.0,3,106,0,0,0,0,0,0,5,2010,1344.0,7,82
1123,20,FV,95.0,11639,1,4,4,Corner,3,Somerst,1Fam,1Story,7,5,2007,2008,Gable,CemntBd,CmentBd,None,98.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1428.0,1428.0,5,1,1428,0,0,1428,0.0,0.0,2,0,3,1,4,6,8,0,Attchd,2007.0,3.0,2.0,480.0,3.0,3.0,3,0,120,0,0,0,0,0,12,2008,2856.0,2,3
1736,20,RL,73.0,8993,2,4,4,Inside,3,Gilbert,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1302.0,1302.0,5,1,1302,0,0,1302,0.0,0.0,2,0,3,1,4,6,8,0,Attchd,2007.0,3.0,2.0,436.0,3.0,3.0,3,0,22,0,0,0,0,0,8,2007,2604.0,3,3
969,20,RL,85.0,12633,2,2,4,Inside,3,Timber,1Fam,1Story,9,5,2007,2007,Hip,CemntBd,CmentBd,Stone,290.0,5,3,PConc,5.0,3.0,4.0,6.0,1640.0,1.0,0.0,338.0,1978.0,5,1,1978,0,0,1978,1.0,0.0,2,0,2,1,5,7,8,1,Attchd,2007.0,3.0,3.0,920.0,3.0,3.0,3,308,52,0,0,0,0,0,5,2009,3956.0,3,3
832,60,RL,79.0,11646,2,4,4,Inside,3,CollgCr,1Fam,2Story,6,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,704.0,704.0,5,1,704,718,0,1422,0.0,0.0,2,1,3,1,4,7,8,1,Attchd,2005.0,3.0,2.0,440.0,3.0,3.0,3,36,28,0,0,0,0,0,7,2009,2126.0,4,5
1215,20,RL,90.0,9900,1,4,4,Corner,3,NAmes,1Fam,1Story,5,5,1961,1961,Gable,Plywood,Plywood,None,0.0,3,4,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1114.0,1114.0,3,1,1114,0,0,1114,1.0,0.0,1,0,3,1,3,5,8,0,Attchd,1961.0,2.0,2.0,451.0,3.0,3.0,3,0,0,0,0,164,0,0,5,2008,2228.0,49,49
1124,60,FV,75.0,9803,1,4,4,Inside,3,Somerst,1Fam,2Story,7,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,400.0,1.0,0.0,466.0,866.0,4,1,866,902,0,1768,0.0,0.0,2,1,3,1,4,7,8,0,Attchd,2005.0,2.0,2.0,603.0,3.0,3.0,3,0,108,0,0,0,0,0,2,2008,2634.0,5,5
1587,20,RL,79.0,11449,2,2,4,Inside,3,Timber,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,6.0,1011.0,1.0,0.0,873.0,1884.0,5,1,1728,0,0,1728,1.0,0.0,2,0,3,1,4,7,8,1,Attchd,2007.0,3.0,2.0,520.0,3.0,3.0,3,0,276,0,0,0,0,0,1,2008,3612.0,3,3
2524,190,RL,79.0,13110,2,4,4,Corner,3,NWAmes,2fmCon,1Story,5,6,1972,1972,Gable,Plywood,Plywood,BrkFace,144.0,3,3,CBlock,4.0,3.0,1.0,6.0,962.0,1.0,0.0,191.0,1153.0,5,1,1193,0,0,1193,1.0,0.0,2,0,2,1,3,6,8,0,Attchd,1972.0,3.0,2.0,501.0,3.0,3.0,3,140,153,0,0,0,0,0,7,2006,2346.0,38,38
2433,60,RL,74.0,9056,2,4,4,Inside,3,Gilbert,1Fam,2Story,8,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,5.0,4.0,3.0,1.0,0.0,1.0,0.0,707.0,707.0,5,1,707,707,0,1414,0.0,0.0,2,1,3,1,4,6,8,1,Attchd,2004.0,3.0,2.0,403.0,3.0,3.0,3,100,35,0,0,0,0,0,10,2006,2121.0,6,6
2096,60,RL,75.0,9317,1,4,4,Inside,3,SawyerW,1Fam,2Story,7,5,1994,2001,Gable,VinylSd,VinylSd,None,0.0,4,4,PConc,4.0,4.0,1.0,6.0,497.0,1.0,0.0,282.0,779.0,5,1,1029,929,0,1958,1.0,0.0,2,1,3,1,4,7,8,1,Attchd,1994.0,2.0,2.0,499.0,3.0,3.0,3,202,93,0,0,0,0,0,7,2007,2737.0,9,16
1330,40,RM,50.0,9100,1,4,4,Inside,3,BrkSide,1Fam,1Story,5,6,1930,1960,Gable,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,742.0,742.0,3,1,779,0,156,935,0.0,0.0,1,0,2,1,3,4,8,0,Detchd,1988.0,1.0,1.0,308.0,3.0,3.0,2,0,0,0,0,0,0,600,8,2008,1677.0,50,80
982,80,RL,62.0,7706,1,4,4,Inside,3,Mitchel,1Fam,SLvl,6,5,1993,1996,Gable,HdBoard,HdBoard,None,0.0,3,4,CBlock,4.0,3.0,3.0,3.0,114.0,6.0,270.0,0.0,384.0,5,1,1091,0,0,1091,0.0,1.0,1,0,2,1,3,5,8,0,Attchd,1993.0,3.0,1.0,429.0,3.0,3.0,3,280,0,0,0,0,0,700,8,2009,1475.0,14,17
1686,20,RL,90.0,11694,1,4,4,Inside,3,NridgHt,1Fam,1Story,9,5,2007,2007,Hip,CemntBd,CmentBd,BrkFace,452.0,5,3,PConc,5.0,3.0,3.0,6.0,48.0,1.0,0.0,1774.0,1822.0,5,1,1828,0,0,1828,0.0,0.0,2,0,3,1,4,9,8,1,Attchd,2007.0,1.0,3.0,774.0,3.0,3.0,3,0,108,0,0,260,0,0,7,2007,3650.0,3,3
723,30,RM,60.0,7200,1,4,4,Inside,3,OldTown,1Fam,1Story,5,4,1910,2006,Hip,MetalSd,Stucco,None,0.0,3,3,BrkTil,3.0,3.0,1.0,5.0,247.0,3.0,465.0,310.0,1022.0,3,0,1022,0,0,1022,1.0,0.0,1,0,2,1,3,4,3,0,Detchd,1956.0,1.0,1.0,280.0,3.0,3.0,3,0,30,226,0,0,0,0,6,2009,2044.0,4,100
2877,30,RM,50.0,8765,1,4,4,Inside,3,IDOTRR,1Fam,1Story,4,6,1936,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,5.0,285.0,1.0,0.0,666.0,951.0,5,0,951,0,0,951,0.0,0.0,1,0,2,1,3,6,8,0,Detchd,1936.0,1.0,1.0,327.0,3.0,3.0,3,0,28,0,0,0,0,0,4,2006,1902.0,60,74
43,20,RL,79.0,14122,2,4,4,Inside,3,NridgHt,1Fam,1Story,8,5,2005,2006,Hip,CemntBd,CmentBd,BrkFace,240.0,4,3,PConc,5.0,3.0,1.0,6.0,28.0,1.0,0.0,1794.0,1822.0,5,1,1822,0,0,1822,0.0,0.0,2,0,3,1,5,8,8,1,Attchd,2005.0,2.0,3.0,678.0,3.0,3.0,3,0,119,0,0,0,0,0,2,2010,3644.0,4,5
2426,120,RL,43.0,3010,1,4,4,Inside,3,Blmngtn,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4.0,3.0,3.0,6.0,16.0,1.0,0.0,1232.0,1248.0,5,1,1248,0,0,1248,0.0,0.0,2,0,2,1,4,5,8,0,Attchd,2005.0,3.0,2.0,438.0,3.0,3.0,3,108,0,0,0,0,0,0,3,2006,2496.0,4,5
1615,20,RL,95.0,15865,2,4,4,Inside,2,NAmes,1Fam,1Story,8,6,1970,1970,Flat,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,3.0,4.0,4.0,5.0,351.0,3.0,823.0,1043.0,2217.0,5,1,2217,0,0,2217,1.0,0.0,2,0,4,1,4,8,8,1,Attchd,1970.0,1.0,2.0,621.0,3.0,3.0,3,81,207,0,0,224,0,0,10,2007,4434.0,40,40
952,85,RL,72.0,9360,1,3,4,Inside,3,Mitchel,1Fam,SFoyer,6,7,1977,1977,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,3.0,6.0,841.0,2.0,116.0,0.0,957.0,3,1,1287,0,0,1287,1.0,0.0,1,1,2,1,3,5,8,2,Attchd,1977.0,2.0,2.0,541.0,3.0,3.0,3,302,39,0,0,120,0,0,11,2009,2244.0,33,33
1025,20,RL,69.0,15611,2,4,4,Corner,3,NWAmes,1Fam,1Story,5,6,1977,1977,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,3.0,5.0,767.0,2.0,93.0,266.0,1126.0,3,1,1126,0,0,1126,0.0,1.0,2,0,3,1,5,6,8,0,Attchd,1977.0,2.0,2.0,540.0,3.0,3.0,3,180,0,0,0,0,0,0,3,2008,2252.0,33,33
19,20,RL,140.0,19138,1,4,4,Corner,3,Gilbert,1Fam,1Story,4,5,1951,1951,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,2.0,120.0,1.0,0.0,744.0,864.0,5,1,864,0,0,864,0.0,0.0,1,0,2,1,3,4,8,0,Detchd,1951.0,1.0,2.0,400.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2010,1728.0,59,59
2091,20,RL,114.0,10357,2,4,4,Corner,3,SawyerW,1Fam,1Story,7,5,1990,1991,Hip,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,2.0,6.0,738.0,1.0,0.0,172.0,910.0,4,1,1442,0,0,1442,1.0,0.0,2,0,3,1,4,6,8,1,Attchd,1990.0,3.0,2.0,719.0,3.0,3.0,3,0,244,0,0,0,0,0,5,2007,2352.0,19,20
1466,60,RL,72.0,7226,2,4,4,CulDSac,3,CollgCr,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,798.0,798.0,5,1,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,8,0,Attchd,2003.0,2.0,2.0,595.0,3.0,3.0,3,0,45,0,0,0,0,0,6,2008,2438.0,7,7
1527,50,RL,63.0,15564,1,4,4,Inside,3,Crawfor,1Fam,1.5Fin,6,6,1914,1995,Gable,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,4.0,3.0,1.0,1.0,0.0,1.0,0.0,676.0,676.0,5,1,676,588,0,1264,0.0,0.0,1,0,3,1,3,6,8,0,Detchd,1994.0,1.0,2.0,400.0,3.0,3.0,3,424,0,0,0,0,0,400,1,2008,1940.0,15,96
945,120,RM,44.0,3843,2,2,4,Inside,2,Crawfor,TwnhsE,1Story,8,5,2007,2008,Hip,CemntBd,CmentBd,Stone,174.0,5,3,PConc,5.0,3.0,4.0,6.0,1476.0,1.0,0.0,120.0,1596.0,5,1,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,8,1,Attchd,2007.0,3.0,2.0,482.0,3.0,3.0,3,162,53,0,153,0,0,0,6,2009,3244.0,2,3
2727,20,RL,87.0,13050,1,1,4,Inside,2,ClearCr,1Fam,1Story,5,6,1963,1963,Flat,WdShing,Wd Shng,None,0.0,3,3,CBlock,4.0,3.0,3.0,3.0,104.0,5.0,850.0,46.0,1000.0,5,1,1000,0,0,1000,1.0,0.0,1,0,1,1,3,4,8,2,Attchd,1993.0,1.0,2.0,575.0,3.0,3.0,3,238,0,148,0,0,0,0,4,2006,2000.0,47,47
1596,160,RM,41.0,2665,1,4,4,Inside,3,MeadowV,TwnhsE,2Story,5,7,1976,1976,Gable,CemntBd,CmentBd,None,0.0,3,3,PConc,4.0,3.0,1.0,5.0,318.0,1.0,0.0,232.0,550.0,3,1,925,550,0,1475,0.0,0.0,2,0,4,1,3,6,8,1,Attchd,1976.0,1.0,1.0,336.0,3.0,3.0,3,92,26,0,0,0,0,0,5,2008,2025.0,34,34
526,60,FV,85.0,10574,1,4,4,Inside,3,Somerst,1Fam,2Story,8,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2.0,1.0,0.0,1.0,0.0,1082.0,1082.0,5,1,1082,871,0,1953,0.0,0.0,2,1,3,1,4,9,8,1,Attchd,2005.0,2.0,3.0,1043.0,3.0,3.0,3,160,50,0,0,0,0,0,5,2009,3035.0,4,5
139,90,RL,70.0,8267,1,4,4,Corner,3,NAmes,Duplex,1Story,5,5,1958,1958,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1604.0,1604.0,3,1,1604,0,0,1604,0.0,0.0,2,0,4,2,3,8,8,0,Attchd,1958.0,1.0,2.0,576.0,3.0,3.0,3,42,0,0,0,0,0,0,3,2010,3208.0,52,52
434,60,RL,107.0,13891,1,4,4,Inside,3,NridgHt,1Fam,2Story,9,5,2008,2009,Hip,VinylSd,VinylSd,Stone,424.0,5,3,PConc,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1734.0,1734.0,5,1,1734,1088,0,2822,0.0,0.0,3,1,4,1,5,12,8,1,BuiltIn,2009.0,2.0,3.0,1020.0,3.0,3.0,3,52,170,0,0,192,0,0,1,2009,4556.0,1,2
1880,90,RL,69.0,10899,2,4,4,Inside,3,NAmes,Duplex,1Story,4,5,1964,1964,Gable,HdBoard,HdBoard,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1224,0,0,1224,0.0,0.0,2,0,2,2,3,8,8,0,CarPort,1964.0,1.0,3.0,530.0,3.0,3.0,3,0,0,0,0,0,0,0,4,2007,1224.0,46,46
1753,60,RL,63.0,7875,1,4,4,Inside,3,Gilbert,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,847.0,847.0,5,1,847,1101,0,1948,0.0,0.0,2,1,4,1,4,8,8,1,BuiltIn,2003.0,3.0,2.0,434.0,3.0,3.0,3,0,48,0,0,0,0,0,7,2007,2795.0,7,7
2633,20,RL,74.0,7400,1,4,4,Corner,3,NAmes,1Fam,1Story,7,6,1962,1962,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,2.0,809.0,1.0,0.0,236.0,1045.0,4,1,1045,0,0,1045,1.0,0.0,1,0,3,1,3,6,8,0,Detchd,1962.0,1.0,2.0,528.0,3.0,3.0,3,0,0,0,0,0,0,0,3,2006,2090.0,48,48
1044,160,RM,21.0,1680,1,4,4,Inside,3,BrDale,Twnhs,2Story,6,5,1971,1971,Gable,HdBoard,HdBoard,BrkFace,232.0,3,3,CBlock,3.0,3.0,1.0,5.0,387.0,1.0,0.0,96.0,483.0,3,1,483,504,0,987,0.0,0.0,1,1,2,1,3,4,8,0,Detchd,1971.0,1.0,1.0,264.0,3.0,3.0,3,0,0,0,0,0,0,0,7,2008,1470.0,39,39
2501,60,RL,105.0,11025,1,2,4,Inside,2,NoRidge,1Fam,2Story,8,5,1992,1993,Gable,HdBoard,ImStucc,BrkFace,692.0,4,3,PConc,5.0,3.0,4.0,6.0,1118.0,1.0,0.0,216.0,1334.0,5,1,1520,1306,0,2826,1.0,0.0,2,1,3,1,4,9,8,3,Attchd,1992.0,2.0,3.0,888.0,3.0,3.0,3,177,208,186,0,0,0,0,10,2006,4160.0,17,18
2225,20,RL,69.0,21579,2,4,4,CulDSac,3,Crawfor,1Fam,1Story,6,6,1968,1968,Hip,HdBoard,BrkFace,None,0.0,3,3,PConc,4.0,3.0,1.0,4.0,813.0,1.0,0.0,675.0,1488.0,5,1,1488,0,0,1488,0.0,1.0,2,0,3,1,3,7,8,2,Attchd,1968.0,2.0,2.0,552.0,3.0,3.0,3,0,0,216,0,0,0,0,9,2007,2976.0,42,42
34,160,RL,24.0,2280,1,4,4,FR2,3,NPkVill,Twnhs,2Story,6,6,1975,1975,Gable,Plywood,Brk Cmn,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,514.0,1.0,0.0,341.0,855.0,3,1,855,601,0,1456,0.0,0.0,2,1,3,1,4,6,8,1,Attchd,1975.0,1.0,2.0,440.0,3.0,3.0,3,173,0,0,0,0,0,0,6,2010,2311.0,35,35
1448,80,RL,69.0,10970,2,1,4,Inside,2,CollgCr,1Fam,SLvl,6,6,1978,1978,Gable,Plywood,HdBoard,None,0.0,3,3,CBlock,4.0,4.0,4.0,6.0,505.0,2.0,435.0,0.0,940.0,3,1,1026,0,0,1026,1.0,0.0,1,0,3,1,3,5,8,0,Detchd,1981.0,1.0,2.0,576.0,3.0,2.0,3,0,0,34,0,0,0,0,10,2008,1966.0,32,32
1683,120,RL,24.0,2304,1,4,4,Inside,3,NPkVill,Twnhs,1Story,7,7,1978,1978,Gable,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,1.0,6.0,632.0,1.0,6.0,423.0,1061.0,3,1,1055,0,0,1055,0.0,0.0,2,0,2,1,3,4,8,0,Attchd,1978.0,1.0,1.0,319.0,3.0,3.0,3,108,32,0,0,0,0,0,4,2007,2116.0,32,32
149,50,RL,60.0,8382,1,4,4,Inside,3,NAmes,1Fam,1.5Fin,4,5,1956,1956,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,832.0,832.0,3,1,832,505,0,1337,0.0,0.0,1,0,3,1,3,5,8,0,Attchd,1956.0,1.0,1.0,263.0,3.0,3.0,3,0,0,0,0,0,0,0,2,2010,2169.0,54,54
789,20,RL,73.0,9855,1,4,4,Corner,3,Edwards,1Fam,1Story,6,5,1956,1956,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1436.0,1436.0,2,1,1689,0,0,1689,0.0,0.0,1,0,3,1,3,7,8,1,Attchd,1956.0,1.0,2.0,480.0,3.0,3.0,3,0,0,0,0,0,0,0,11,2009,3125.0,54,54
1439,60,RL,57.0,8924,2,4,4,CulDSac,3,CollgCr,1Fam,2Story,7,5,1998,1999,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,880.0,880.0,5,1,880,844,0,1724,0.0,0.0,2,1,3,1,4,8,8,0,Attchd,1998.0,3.0,2.0,527.0,3.0,3.0,3,120,155,0,0,0,0,0,7,2008,2604.0,11,12
1738,60,RL,73.0,8499,2,4,4,Inside,3,Gilbert,1Fam,2Story,6,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,616.0,616.0,5,1,616,796,0,1412,0.0,0.0,2,1,3,1,4,6,8,1,BuiltIn,2007.0,3.0,2.0,432.0,3.0,3.0,3,0,36,0,0,0,0,0,3,2007,2028.0,3,4
902,20,RL,69.0,8926,2,4,4,Corner,3,Edwards,1Fam,1Story,4,3,1956,1956,Gable,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,672.0,672.0,5,1,960,0,0,960,0.0,0.0,1,0,3,1,3,5,8,0,Basment,1956.0,1.0,1.0,288.0,3.0,3.0,3,64,0,0,0,160,0,0,10,2009,1632.0,54,54
1551,80,RM,75.0,6000,1,4,4,Inside,3,IDOTRR,1Fam,SLvl,5,5,1967,1967,Hip,HdBoard,Plywood,None,0.0,2,3,CBlock,4.0,3.0,2.0,3.0,257.0,1.0,0.0,367.0,624.0,5,1,1092,564,0,1656,0.0,0.0,1,1,3,1,3,7,5,1,Attchd,1967.0,1.0,1.0,288.0,3.0,3.0,3,0,180,0,0,100,0,0,7,2008,2280.0,43,43
2770,20,RL,95.0,13015,1,4,4,Corner,3,CollgCr,1Fam,1Story,5,6,1996,1996,Gable,VinylSd,VinylSd,None,0.0,3,4,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1100.0,1100.0,5,1,1100,0,0,1100,0.0,0.0,1,1,3,1,3,5,8,0,Attchd,1996.0,2.0,2.0,462.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2006,2200.0,14,14
1840,120,FV,30.0,5330,3,4,4,Inside,3,Somerst,TwnhsE,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,None,98.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1550.0,1550.0,5,1,1550,0,0,1550,0.0,0.0,2,1,2,1,4,5,8,0,Attchd,2007.0,3.0,2.0,528.0,3.0,3.0,3,0,102,0,0,0,0,0,7,2007,3100.0,3,4
2305,20,RL,62.0,10447,1,4,4,Inside,3,Mitchel,1Fam,1Story,5,6,1984,1984,Gable,Plywood,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,516.0,1.0,0.0,348.0,864.0,3,1,887,0,0,887,0.0,1.0,1,0,3,1,3,5,8,0,Attchd,1984.0,2.0,1.0,288.0,3.0,3.0,3,140,0,0,0,0,0,0,12,2007,1751.0,26,26
1764,20,RL,69.0,11400,1,4,4,Inside,3,NoRidge,1Fam,1Story,10,5,2001,2002,Hip,VinylSd,VinylSd,BrkFace,705.0,5,3,PConc,5.0,3.0,4.0,6.0,1282.0,1.0,0.0,1351.0,2633.0,5,1,2633,0,0,2633,1.0,0.0,2,1,2,1,5,8,8,2,Attchd,2001.0,2.0,3.0,804.0,3.0,3.0,3,314,140,0,0,0,0,0,3,2007,5266.0,8,9
2026,70,RL,60.0,8730,1,4,4,Inside,3,BrkSide,1Fam,2Story,6,7,1915,2003,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,698.0,698.0,5,1,698,698,0,1396,0.0,0.0,1,0,3,1,3,7,8,0,Detchd,2003.0,1.0,1.0,384.0,3.0,3.0,3,0,0,0,0,259,0,0,7,2007,2094.0,7,95
245,60,RL,77.0,9206,1,4,4,Inside,3,SawyerW,1Fam,2Story,6,5,1985,1985,Gable,HdBoard,HdBoard,BrkFace,336.0,4,3,CBlock,4.0,3.0,1.0,1.0,0.0,1.0,0.0,741.0,741.0,3,1,977,755,0,1732,0.0,0.0,2,1,3,1,4,7,8,1,Attchd,1985.0,3.0,2.0,476.0,3.0,3.0,3,192,46,0,0,0,0,0,6,2010,2473.0,25,25
2729,85,RL,72.0,10820,1,4,4,Corner,3,Sawyer,1Fam,SFoyer,5,7,1971,1972,Gable,HdBoard,HdBoard,BrkFace,153.0,3,3,PConc,4.0,3.0,3.0,6.0,535.0,3.0,159.0,88.0,782.0,5,1,810,0,0,810,1.0,0.0,1,0,2,1,3,4,8,0,Detchd,1973.0,1.0,2.0,576.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2006,1592.0,38,39
2523,20,RL,68.0,50271,2,1,4,Inside,3,Veenker,1Fam,1Story,9,5,1981,1987,Gable,WdShing,Wd Shng,None,0.0,4,3,CBlock,5.0,3.0,4.0,6.0,1810.0,1.0,0.0,32.0,1842.0,4,1,1842,0,0,1842,2.0,0.0,0,1,0,1,4,5,8,1,Attchd,1981.0,3.0,3.0,894.0,3.0,3.0,3,857,72,0,0,0,0,0,11,2006,3684.0,23,29
407,160,RM,21.0,1680,1,4,4,Inside,3,BrDale,Twnhs,2Story,6,8,1972,2007,Gable,HdBoard,HdBoard,BrkFace,510.0,3,3,CBlock,3.0,3.0,1.0,5.0,162.0,1.0,0.0,321.0,483.0,4,1,483,504,0,987,0.0,0.0,1,1,2,1,4,5,8,0,Detchd,1972.0,1.0,1.0,264.0,3.0,3.0,3,250,0,0,0,0,0,0,5,2009,1470.0,3,38
274,30,RL,67.0,8777,1,4,4,Inside,2,Edwards,1Fam,1Story,3,6,1945,2007,Gable,VinylSd,VinylSd,None,0.0,3,4,CBlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,640,0,0,640,0.0,0.0,1,0,2,1,3,5,7,0,Detchd,1945.0,1.0,1.0,240.0,3.0,3.0,1,0,0,0,0,0,0,0,4,2010,640.0,3,65
54,120,RL,43.0,3182,1,4,4,Inside,3,Blmngtn,TwnhsE,1Story,8,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4.0,3.0,1.0,6.0,24.0,1.0,0.0,1232.0,1256.0,5,1,1269,0,0,1269,0.0,0.0,2,0,2,1,4,6,8,1,Attchd,2004.0,3.0,2.0,430.0,3.0,3.0,3,146,20,0,0,144,0,0,4,2010,2525.0,5,6
